,ItemID,WordID,Word,WordDef,SentenceID,Sentence,SentenceDef,UnitID
660,1792809,7101179,大量,【名・形容动词/ナ形容词】大量,1135422,「爽快」は昨年から[大量]に製造されるようになりました。,“爽快”是从去年起批量生产的。,67
661,1792810,7496558,最も,【副词】最,1145959,[最も]適当なものを一つ選びなさい。,选择一个最恰当的答案。,67
662,2236179,7432149,厚さ,【名词】厚度,1135171,この本の[厚さ]は１センチです。,这本书的厚度是1厘米。,68
663,1792811,7496560,ノーベル,【名词】诺贝尔,1135424,あの人は[ノーベル]賞をもらいましょう。,那个人应该会获诺贝尔奖吧。,68
664,1792812,7496561,オーストラリア,【名词】澳大利亚,1135425,カンガルーは[オーストラリア]にすんでいます。,袋鼠生活在澳洲。,68
665,1792813,7430924,責任者,【名词】负责人,1135426,太田さんは[責任者]です。,太田是负责人。,68
666,1792814,7447333,同僚,【名词】同事,1135044,[同僚]が預かったままだったんです。,由同事保管着。,68
667,1792815,7496562,幅広い,【形容词/イ形容词】广泛，宽广，辽阔,1135427,[幅広い]支持を得ます。,获得广泛的支持。,68
668,1792816,7496563,大幅,【形容动词/ナ形容词】大幅（度），广泛,1135428,[大幅]なコストダウン,大幅度降低成本,68
669,1792817,7496564,換気,【名・他动词・サ变/三类】换气,1135429,窓をあけてちょっと[換気]しましょう。,打开窗户稍通一下风吧。,68
670,1792818,7496565,留守,【名词】不在家,1135430,家を[留守]にします。,家里没有人。,68
671,1792819,7496566,講堂,【名词】讲堂,1135431,この[講堂]は2千人収容できます。,这个礼堂能容纳两千人。,68
672,1792820,7496567,昼間,【名词】白天，白日,1135050,彼はしばしば[昼間]休んで、晩に働きます。,"他常常白天睡觉,晚上工作。",69
673,1792821,7496568,日程,【名词】日程,1135432,今日の会議は議事[日程]が三つあります。,今天的会议有三项议程。,69
674,1792822,7496569,次回,【名词】下次，下回,1135433,[次回]は必ず診察券を持って来てください。,下次务必请带挂号证来。,69
675,1792823,7496570,目覚まし,【名词】闹钟；叫醒,1135434,[目覚まし]をかけておきました。,已经上好闹钟了。,69
676,1792824,7101396,企画案,【名词】策划方案,1135435,[企画案]がまだ届いていません。,策划方案还没有送到。,69
677,1792825,7496571,お返事,【名词】回信,1135055,来週中には、[お返事]できるはずです。,应该能在下周收到回信。,69
678,1792826,7437946,行き先,【名词】去的地方，目的地,1135436,彼女の発案で[行き先]を変更します。,根据她的提议改变目的地。,69
679,1792827,7496572,アラーム,【名词】闹钟，闹铃,1137907,[アラーム]がないと、朝は起きられませんよ。,没有闹钟，我早上可起不来啊。,69
680,1792828,7496573,預かる,【他动词・五段/一类】保管，收存,1135438,荷物を[預かり]ます。,保管行李。,69
681,1792829,7496574,気づく,【自动词・五段/一类】发觉，发现,1135439,自分の誤りに[気づき]ました。,发现了自己的错误。,69
682,1792830,7496575,冷やす,【他动词・五段/一类】冰镇，冷却,1135060,すいかをよく[冷やして]食べます。,把西瓜好好冰镇一下再吃。,70
683,1792831,7454972,思い出す,【他动词・五段/一类】想起，想出,1135061,そのことは今でも時々[思い出し]ます。,那件事情现在也时常想起来。,70
684,1792832,7496576,告げる,【他动词・一段/二类】说，告诉,10183227,親友に別れを[告げ]ます。,向挚友告别。,70
685,1792833,7496577,冷える,【自动词・一段/二类】变冷；感觉凉,1135063,足が[冷えて]眠れません。,脚凉得睡不着。,70
686,1792834,7496578,信じる,【他动词・一段/二类】相信，信任,1135441,彼の言うことは[信じられ]ません。,他的话不能信。,70
687,1792835,7496579,折れる,【自动词・一段/二类】折，断；拐弯,1135065,本のページが[折れて]いますよ。,书页折了呀。,70
688,1792836,7496580,出勤,【自动词・サ变/三类】上班，出勤,1135066,毎日電車に乗って[出勤]します。,每天坐电车上班。,70
689,1792837,7496581,セット,【名・他动词・サ变/三类】设定，设置,1135067,背景を[セット]します。,设定背景。,70
690,1792838,7430621,検討,【名・他动词・サ变/三类】讨论,1135442,早速、企画案を[検討]してみます。,赶快讨论一下企划案吧！,70
691,1792839,7448684,正しい,【形容词/イ形容词】正确的,1135069,あなたの考えは全く[正しい]です。,你的想法完全正确。,70
692,1792840,7496582,当然,【形容动词/ナ形容词】当然，应当,1135070,彼女が怒るのも[当然]です。,她生气是理所当然的。,71
693,1792841,7496583,確か,【副词・形容动词/ナ形容词】确实，确切；大概,1135071,[確か]おいしいですね。,确实美味。,71
694,1792842,7496584,丈夫,【形容动词/ナ形容词】牢固，结实,1135072,この織物は[丈夫]です。,这个料子结实。,71
695,1792843,7496585,早速,【副词】马上，立即,1135073,[早速]、資料を届けさせていただきます。,我马上把资料送过去。,71
696,1792844,7448631,直接,【副词】直接,1135074,太田さんに[直接]渡したんですか。,是直接交给太田先生吗？,71
697,1792845,8513912,きっと,【副词】一定,1135075,[きっと]来るでしょう。,一定会来的。,71
698,1792846,7496587,だって,【接续助词】可是，但是,1135444,[だって]、ほんとうに暇がないんです。,可是，我实在没有空。,71
699,1792847,7496588,お手伝い,【名词】帮忙，帮助,1135445,[お手伝い]できないのは本当に残念です。,我不能帮你，真是很抱歉。,71
700,1792848,7457557,乗り換え,【名词】换车，换乘,1135446,この駅は[乗り換え]が分かりにくいです。,这个车站换车很难搞清楚。,71
701,1792849,7496589,考え,【名词】想法，思想,1135079,あなたの[考え]は全く正しいです。,你的想法完全正确。,71
702,1792850,7496590,女性向け,【名词】女性专用，专为女性,1135080,これは[女性向け]の商品です。,这是女性专用的商品。,72
703,1792851,7496591,申し出,【名词】申请，提议,1135447,これはあなたの[申し出]の件について検討した結果です。,这是根据你的提议所讨论的结果。,72
704,1792852,7457067,感じ,【名词】感觉,1135082,力強い[感じ]を受けませんか。,感受到强有力的感觉了吗？,72
705,1792853,8850967,多く,【名・副】多半。大多。大多数。,1964372,[多く]はそうならない。,多半不会那样。,72
706,1792854,7458694,部下,【名词】部下,1135448,駅まで[部下]に送らせましょうか。,我让部下送你到车站吧！,72
707,1792855,7496593,監督,【名词】教练，领队,1135085,彼はその野球クラブの[監督]です。,他是那家棒球俱乐部的教练。,72
708,1792856,7496594,選手,【名词】运动员，选手,1135086,彼は卓球の[選手]に選ばれました。,他被选为乒乓球选手。,72
709,1792857,7432248,消費者,【名词】消费者,1135087,商品のイメージがぐっとよくなって、[消費者]が安心して買えると思います。,我想这样商品形象更加好，消费者也会放心购买。,72
710,1792858,7496595,案内役,【名词】向导，导游,1135088,彼女の職業は[案内役]です。,她的职业是导游。,72
711,1792859,7496596,プレゼン,【名词】策划方案说明（会）,1137908,CS会社の[プレゼン]、誰に行ってもらいましょうか。,CS公司的策划方案说明会，您打算让谁去？,72
712,1792860,7458008,親,【名词】双亲，父母,1135089,[親]はいつでも自分を支えています。,父母无论何时都支持自己。,73
713,1792861,7496597,アルファベット,【名词】英语字母，拉丁字母,1135091,[アルファベット]は分かりにくいです。,英语字母比较难懂。,73
714,1792862,7496598,イメージ,【名词】形象，印象,1135092,英語が分らない人に商品の[イメージ]が浮かびにくいと思います。,不懂英语的人恐怕不能想出商品的样子。,73
715,1792863,7496599,インパクト,【名词】冲击力，力量感,1135450,やはり[インパクト]のあるものが必要です。,果然还是需要有冲击力。,73
716,1792864,7496600,ガラス,【名词】玻璃，玻璃杯,1135094,このカップは[ガラス]で作られたものです。,这杯子是由玻璃制成的。,73
717,1792865,7496601,親近感,【名词】亲切感,1135095,多くの人に[親近感]を感じさせるものが理想的です。,能让更多的人感受到亲近感是最理想的。,73
718,1792866,7496602,品質,【名词】质量，品质,1135096,[品質]が悪いと、安くても売れません。,质量不好，即使便宜也卖不出去。,73
719,1792867,7496603,プレゼンテーション,【名词】策划方案说明会,1137909,CS会社の[プレゼンテーション]、誰に行ってもらいましょうか。,CS公司的策划方案说明会，您打算让谁去？,73
720,1792868,7447611,物価,【名词】物价,1135098,[物価]は天井知らずに上がっています。,物价无止境地上涨。,73
721,1792869,7430968,免税店,【名词】免税店,10007786,[免税店]の商品は他の店より安いです。,免税店商品的价格比其他店要便宜。,73
722,1792870,7430868,説明書,【名词】说明书,1135100,[説明書]のとおりにやれば、絶対に大丈夫です。,照说明书做，准保没错儿。,74
723,1792871,7496604,塾,【名词】私塾，补习学校,1135101,[塾]の中からの読書の声が聞こえています。,能听到从补习学校里传来的读书声。,74
724,1792872,7430991,例文,【名词】例句,1135102,[例文]を参照して次の問いに答えます。,参照例句回答下列问题。,74
725,1792873,7432302,会場,【名词】会场,1135103,この[会場]にいると違和感を感じます。,在这个会场觉得自己很不谐调。,74
726,1792874,7496605,設備,【名词】设备,1159725,このアパートには冷暖房[設備]がある。,这栋楼里有冷暖气设备。,74
727,1792876,7496606,洗濯物,【名词】洗的衣服,1135105,[洗濯物]入れてよ。,把要洗的衣服放进去。,74
728,1792877,7496607,もの,【名词】东西，事物,1135106,ネーミングですが、理解しやすくて単純な[もの]がいいと考えます。,名字的话，我们认为容易理解比较单纯的好一点。,74
729,1792878,7496608,字,【名词】字,1135107,[字]が上手です。,字写得好。,74
730,1792879,7447331,妻,【名词】妻子,1135108,私の[妻]はとても優しいです。,我的妻子十分温柔。,74
731,1792880,7496609,我々,【代词】我们,1136847,[我々]は最善を尽くしました。,我们尽可能做到最好了。,74
732,1792881,7496610,引っ張る,【他动词・五段/一类】拉，拽,1135110,あの人は語尾を[引っ張る]くせがあります。,他有拖长词尾的习惯。,75
733,1792882,7496611,浮かぶ,【自动词・五段/一类】想起，浮，浮现,1135111,英語が分らない人に商品のイメージが[浮かび]にくいと思います。,不懂英语的人恐怕不能想出商品的样子。,75
734,1792883,7496612,整う,【自动词・五段/一类】齐备，完备,1135112,目鼻だちが[整って]います。,眉目整齐。,75
735,1792884,7496613,乾く,【自动词・五段/一类】干，干燥,1135113,運動着が[乾く]まで仮にこのシャツを着ますよ。,在运动服干之前暂时先穿这件衬衫 ,75
736,1792885,7496614,暮らす,【自他・五段/一类】生活,1135114,うかうかと日を[暮らし]ます。,虚度光阴。,75
737,1792886,7496615,避ける,【他动词・一段/二类】回避，避免,1135115,アルファベットは分かりにくいので、[避けた]ほうがいいのではないでしょうか。,英语字母比较难懂，还是避开为好。,75
738,1792887,7496616,売れる,【自动词・一段/二类】好卖，畅销,1137910,[売れ]過ぎて、笑いが止まらなくなるかもしれませんよ。,也许畅销得大家会笑得合不拢嘴呢！,75
739,1792888,7496617,受ける,【自他・一段/二类】感受，受到,1135117,力強い感じを[受け]ませんか。,感受到强有力的感觉了吗？,75
740,1792889,7496618,温める,【他动词・一段/二类】热，温,1135118,ご飯をちょっと[温めて]ください。,把饭热一热。,75
741,1792890,7496619,理解,【名・他动词・サ变/三类】理解,1135119,ネーミングですが、[理解]しやすくて単純なものがいいと考えます。,名字的话，我们认为容易理解比较单纯的好一点。,75
742,1792891,7496620,提案,【名・他动词・サ变/三类】建议，提案,1891947,彼の[提案]は入れられなかった。 , 他的建议未被采纳。,76
743,1792892,7496621,試作,【名・他动词・サ变/三类】试作，试制,1135121,今、デザイナーにいくつか[試作]させています。,现在在让设计师试做几个样本。,76
744,1792893,7496622,経験,【名・他动词・サ变/三类】经验，经历,1135453,あらゆる正しい知識は、全て直接的な[経験]からきたものです。,一切真知都是来源于直接经验的。,76
745,1792894,7459265,暗記,【名・他动词・サ变/三类】熟记，背诵,1108528,習ったことを全部[暗記]すれば、外国語は上達する。,学的东西都能背下来的话，外语就能有进步。,76
746,1792895,7496623,早退,【自动词・サ变/三类】早退,1136848,用事があるので、午後[早退]します。,因为有事，所以下午早退。,76
747,1792896,7496624,休職,【名・自动词・サ变/三类】（暂时）停职,1135124,病気のため[休職]します。,因病停职休假。,76
748,1792897,7496625,力強い,【形容词/イ形容词】强有力；心里踏实,1135125,[力強い]感じを受けませんか。,感受到强有力的感觉了吗？,76
749,1792898,7496626,柔らかい,【形容词/イ形容词】柔软,1135126,これは[柔らかく]て、まるで本物の毛皮のようです。,这柔软度就像真的毛皮一样。,76
750,1792899,7496627,硬い,【形容词/イ形容词】硬,1135127,この肉は[硬く]て食べられません。,这肉硬得没法吃。,76
751,1792900,7478943,厚い,【形容词/イ形容词】厚,1135128,この辞典はずいぶん[厚い]ですね。,这本词典真厚啊。,76
752,1792901,7496628,重要,【形容动词/ナ形容词】重要,1135129,私には時間がもっとも[重要]ですね。,对我来说时间是最重要的。,77
753,1792902,7496629,単純,【形容动词/ナ形容词】单纯,1135130,ネーミングですが、理解しやすくて[単純]なものがいいと考えます。,名字的话，我们认为容易理解比较单纯的好一点。,77
754,1792903,7496630,理想的,【形容动词/ナ形容词】理想,1135131,多くの人に親近感を感じさせるものが[理想的]です。,能让更多的人感受到亲近感是最理想的。,77
755,1792904,7496631,具体的,【形容动词/ナ形容词】具体,1135132,では、ネーミングについて[具体的]に提案させてください。,那么，让我具体谈一谈名称。,77
756,1792905,7496632,斬新,【形容动词/ナ形容词】新颖，崭新,1135133,今回、赤と黄色を使った[斬新]なデザインを考えてみました。,这次，我们考虑设计以红色和黄色为基调的新颖图案。,77
757,1792906,8858978,ぐっと,【副词】哑口无言。深受感动。,1975450,問い詰められて[ぐっと]言葉に詰まる。,被问住答不上话来。,77
758,1792907,7496634,例えば,【副词】比如，例如,1137911,[例えば]、これはどうでしょう？,例如这个怎么样？,77
759,1792908,7496635,しかも,【接续词】而且,1135136,[しかも]、多くの人に親近感を感じさせるものが理想的です。,而且，能让更多的人感受到亲近感是最理想的。,77
760,1792909,7496636,そこで,【接续词】因此，于是，所以；那么,1135137,[そこで]、ぜひ、詳しいお話を伺いたいのですが。,因此，很想了解详细情况。,77
761,1792910,7496637,社員旅行,【名词】全社旅行,1137912,今度の[社員旅行]は韓国へ行くらしいです。,这回的全社旅行似乎要去韩国呢！,77
762,1792911,7496638,新入社員,【名词】新来的职员,1135139,朝、早くから彼は[新入社員]の家を訪ねに出かけました。,一清早，他就外出拜访新职工家庭去了。,78
763,1792912,7431082,会議場,【名词】会场,1135140,[会議場]は大講堂です。,会场在大讲堂。,78
764,1792913,7496639,国際会議,【名词】国际会议,1135141,今回の[国際会議]は開幕から閉幕まで前後2週間かかりました。,这次国际会议从开幕到闭幕前后花费了两个星期。,78
765,1792914,7437774,ビアガーデン,【名词】庭院式的啤酒店,1135142,ゆうべ行った[ビアガーデン]はなかなかよかったですね。,昨晚去的庭院式的啤酒店真不错啊。,78
766,1792915,7499782,大型スーパー,【名词】大型超市,1135143,家の周りに[大型スーパー]が一つあります。,我家附近有个大型超市。,78
767,1792916,7457604,湖,【名词】湖,1135144,この[湖]の深浅は不明です。,这个湖深浅不明。,78
768,1792917,7496641,パトカー,【名词】警车，巡逻车,1097029,[パトカー]のサイレンが聞こえます。事故があったんですか。,听到警车在叫，发生事故了吗？,78
769,1792918,7496642,サイレン,【名词】警笛，警报器,1135145,パトカーの[サイレン]が聞こえます。事故があったんですか。,听到警车在叫，发生事故了吗？,78
770,1792919,7426292,アニメ,【名词】动画片,1135146,好きな[アニメ]は何ですか。,喜欢的动画是哪部？,78
771,1792920,7478717,パワー,【名词】【英】power；机械动力；力量，能量，能力，干劲。（権力。また，軍事力）。,844073,スチューデント・[パワー],学生运动。,78
772,1792921,7496644,心,【名词】心,1135148,これが一番私の[心]に相応しいものです。,这是最合我意的东西。,79
773,1792922,7496645,態度,【名词】态度,1135149,相手がどういう[態度]に出るかまだわかりません。,还不知道对方采取怎样态度。,79
774,1792923,7458492,性格,【名词】性格,1135150,その夫婦は[性格]が違います。,夫妻性格不同。,79
775,1792924,7496646,評判,【名词】评价，评论,1135151,けっこう[評判]がいいみたいなんですよ。,评价好像很不错啊。,79
776,1792925,7496647,行列,【名词】行列，队伍,1135152,事故で自動車が何台も[行列]しています。,由于事故，好多辆汽车排成了队。,79
777,1792926,7432359,容器,【名词】容器,1137913,[容器]のデザインも好評らしいです。,容器的设计也很受好评呢！,79
778,1792927,7432025,内容,【名词】内容,1135154,この絵には[内容]がありません。,这张画没有内容。,79
779,1792928,7455133,売れ行き,【名词】销路，销售（情况）,1137914,[売れ行き]がどうなるか、楽しみですね。,销路会如何，真期待呢！,79
780,1792929,7496648,乗り物,【名词】乘坐物,1019453,そこへ行くのに何か[乗り物]がありませんか。,往那儿去有什么交通工具吗？,79
781,1792930,7431123,汗,【名词】汗,1135157,[汗]がぽたぽた流れます。,滴滴答答地淌汗。,79
782,1792931,7447038,倍,【名词】倍，加倍,1101414,3の[倍]は6です。,三的二倍是六。,80
783,1792932,7454748,縦,【名词】纵，竖,1135158,字を[縦]に書きます。,竖着写字。,80
784,1792933,7496649,中国全土,【名词】全中国,1137915,今度は、[中国全土]で売り出すようです。,今后好像准备在中国全境上市呢！,80
785,1792934,7496650,長期予報,【名词】长期预报,1135160,天気予報の[長期予報]は信じられません。,天气预报的长期预报不可信。,80
786,1792935,7437806,笑い,【名词】笑,1137916,[笑い]が止まらなくなるかもしれませんよ。,可能会笑得合不拢嘴呢！,80
787,1792936,7496651,暑さ,【名词】暑热，暑气,1137917,この[暑さ]はいつまで続くんでしょう。,这热要持续到什么时候啊？,80
788,1792937,7101952,美しさ,【名词】美好，美丽程度,1135163,その景色の[美しさ]は筆に書き尽くせませんよ。,那片风景的美丽非笔墨所能形容。,80
789,1792938,7496652,面白さ,【名词】趣味，有趣程度,1137918,この本の[面白さ]はどうですか。,这本书的有趣程度如何呀？,80
790,1792939,7496653,大きさ,【名词】大小,1137919,この部屋の[大きさ]は八畳です。,这个房间八块席子大。,80
791,1792940,7496654,高さ,【名词】高度,1135165,この2本の木は[高さ]が同じくらいです。,这两棵树高矮差不多。,80
792,1792941,7496655,深さ,【名词】深度,1135166,この井戸の[深さ]を知りたいのです。,我想知道这口井的深浅。,81
793,1792942,7432518,長さ,【名词】长度,1135167,ものさしで[長さ]を量ります。,用尺量长度。,81
794,1792943,7496656,広さ,【名词】面积,1135168,このホテルの[広さ]はどれくらいですか。,这家饭店有多大面积?,81
795,1792944,7496657,太さ,【名词】粗（度）,1135169,その木の[太さ]はどのくらいですか。,那树有多粗？,81
796,1792945,7431914,重さ,【名词】重量,1135170,このゾウの[重さ]はどれぐらいですか。,这头象有多重?,81
797,1792947,7432143,速さ,【名词】速度,1135172,それは及びもつかない[速さ]です。,那是望尘莫及的速度。,81
798,1792949,7496659,複雑さ,【名词】复杂程度,1135174,情勢の[複雑さ]を見極めるのは必要です。,认清形势的复杂程度是有必要的。,81
799,1792950,7496660,おいしさ,【名词】美味，好吃程度,1135175,何と言っても[おいしさ]ですが、容器のデザインも好評らしいです。,首先是好喝，容器的设计也很受欢迎。,81
800,1792951,7496661,重要さ,【名词】重要性，重要程度,1135176,ネーミングとデザインの[重要さ]を実感しましたね。,切实感受到了名字与设计的重要性。,82
801,1792952,7496662,甘さ,【名词】甜度,1137920,[甘さ]が控えめで、確かにおいしいですね。,甜度适中，确实很好喝呢！,82
802,1792953,7496663,広がる,【自动词・五段/一类】蔓延，拓宽,1892732,うわさが町中に[広がる]。,谣言蔓延到全镇。,82
803,1792954,7496664,戻る,【自动词・五段/一类】返回，回到,1135179,夜１２時に、家に[戻り]ました。,夜里12点回到家。,82
804,1792955,7496665,驚く,【自动词・五段/一类】惊讶，吃惊,1135180,[驚いて]、どうしてよいかわかりません。,吓得不知怎么办好。,82
805,1792956,7496666,しゃれる,【自动词・一段/二类】别致，风趣；打扮得漂亮,1136811,あの娘はいつも[しゃれて]います。,那个姑娘总是打扮得很漂亮。,82
806,1792957,7496667,実感,【名・他动词・サ变/三类】切实感受，真切感受,1135182,ネーミングとデザインの重要さを[実感]しましたね。,切实感受到了名字与设计的重要性。,82
807,1792958,7496668,深い,【形容词/イ形容词】深,1135183,あの医者は医学上の理論の造詣が[深い]です。,那位医生医学上的理论造诣很深。,82
808,1792959,7496669,おとなしい,【形容词/イ形容词】温顺，老实,1135184,この子はとても[おとなしい]です。,这个孩子很老实。,82
809,1792960,7496670,恥ずかしい,【形容词/イ形容词】害羞，难为情,1135185,みんなの前でスピークをするなんて、想像でも[恥ずかしい]です。,在大家面前演讲什么的，想想都好难为情。,82
810,1792961,7496671,珍しい,【形容词/イ形容词】珍奇，新奇,1135186,10月に雪が降るのは、[珍しい]ことではありません。,十月下雪不是什么新奇的事。,83
811,1792962,7496672,豪華,【形容动词/ナ形容词】豪华，奢华,1135187,この本は装飾がたいへん[豪華]です。,这本书的装潢很奢华。,83
812,1792963,7496673,好調,【形容动词/ナ形容词】顺利，情况良好,1136812,エンジンが[好調]に動きます。,发动机运转情况良好。,83
813,1792964,7496674,控えめ,【形容动词/ナ形容词】分量少，节制，控制；拘谨,1135189,あの人は[控えめ]な人です。,他是个拘谨的人。,83
814,1792965,7550524,好評,【名・形容动词/ナ形容词】好评,1176970,[好評]を得る。,得到好评。,83
815,1792966,7496676,大事,【形容动词/ナ形容词】重要，宝贵,1135191,お[大事]に。,保重。,83
816,1792967,7552076,便,【名词】航空的班次,1178582,次の[便]に乗る。,乘下一次航班。,83
817,1792968,7496678,平均年齢,【名词】平均年龄,1137923,この町の人の[平均年齢]は75歳です。,这个城的人的平均年龄是75岁。,83
818,1792969,7431067,人口,【名词】人口,1135194,少子化が進んで、日本の[人口]はだんだん減っていくでしょう。,少子化现象日益加剧，日本人口将不断减少。,83
819,1792970,7434008,かなり,【副词・形容动词/ナ形容词】颇，相当,1135195,[かなり]疲れています。,相当累。,83
820,2237031,7494170,フリーズ,【名・自动词・サ变/三类】死机,1133250,そのパソコンは、偶に[フリーズ]することがあります。,这个电脑有时候会死机。,84
821,1792971,7496679,少子化,【名词】孩子减少现象,1135196,[少子化]が進んで、日本の人口はだんだん減っていくでしょう。,少子化现象日益加剧，日本人口将不断减少。,84
822,1792972,7437890,近代化,【名词】现代化,1135197,上海は急速に[近代化]が進んでいます。,上海近年来现代化进程非常快。,84
823,1792973,7458981,地球温暖化,【名词】地球变暖现象,1135198,[地球温暖化]はますます厳しくなります。,地球变暖现象越来越严峻。,84
824,1792974,7496680,平均気温,【名词】平均气温,1135199,今の[平均気温]は昔より高いです。,现在的平均气温比以前要高。,84
825,1792975,7496681,時間帯,【名词】时间段,1135200,混雑した[時間帯]を避けて出勤します。,避开拥挤的时间上班。,84
826,1792976,7496683,便,【名词】方便，便利,1135202,ホテルや交通の[便]がよくなりましたからね。,因为交通、住宿都方便了啊。,84
827,1792977,7496684,アクセス,【名词】连接，衔接,1135203,空港から市内までの[アクセス]がよくなりました。,从机场到市内的交通方便了。,84
828,1792978,7496685,リニアモーターカー,【名词】磁悬浮列车,1135204,何年か前に[リニアモーターカー]が開通したんですよね。,几年前开通了磁悬浮列车，对吧？,84
829,1792979,7431300,交通,【名词】交通,1136814,ここは[交通]が便利です。,这里交通很便捷。,84
830,1792980,7496686,けっこう,【副词・形容动词/ナ形容词】很，相当,1135205,[けっこう]評判がいいみたいなんですよ。,评价好像很不错啊。,85
831,1792981,7431537,市内,【名词】市内,1135206,空港から[市内]までのアクセスがよくなりました。,从机场到市内的交通方便了。,85
832,1792982,7496687,田舎,【名词】乡下，农村,1135207,[田舎]の人は素朴です。,乡下人朴实。,85
833,1792983,7496688,中心地,【名词】中心地区,1135208,あそこが上海の[中心地]です。,那边是上海的中心地带。,85
834,1792984,7496689,琵琶湖,【名词】琵琶湖,1135209,[琵琶湖]は滋賀県にあります。,琵琶湖在滋贺县。,85
835,1792985,7063527,現代人,【名词】现代人,1135210,[現代人]には、ハングリーな精神が欠けています。,现代人缺乏不断追求的精神。,85
836,1792986,7496690,よさ,【名词】长处，好处,1136849,住めば住むほど、上海の[よさ]が分かります。,在上海住得越久，就越了解上海的好处。,85
837,1792987,7496691,調子,【名词】情况，状况；势头,1136816,体の[調子]がよくありません。,身体状况不太好。,85
838,1792988,7431728,部屋代,【名词】房租,1135213,[部屋代]を清算します。,清算房租。,85
839,2188951,7496692,高齢者,【名词】高龄者,10170928,[高齢者]にとって、山に登るのはちょっと難しいですね。,对高龄者来说，登山有点困难吧。,86
840,1792989,7431649,森林,【名词】森林,1135214,[森林]は地球の肺です。,森林是地球之肺。,86
841,1792990,7431960,地球,【名词】地球,1136817,[地球]に優しいです。,对地球（环境保护）有利。,86
842,1792991,7102223,冷凍食品,【名词】冷冻食品,1135216,私は[冷凍食品]をよく食べます。,我常吃冷冻食品。,86
843,1792993,7496693,喫煙者,【名词】吸烟者,1136818,一般的、[喫煙者]の肺はあまりよくありません。,一般说来，吸烟者的肺都不大好。,86
844,1792994,7496694,旅行者,【名词】旅行者,1135219,彼女は[旅行者]に憧れを抱きます。,她对旅行者抱有憧憬。,86
845,1792995,7496695,利用者,【名词】使用者,1135220,[利用者]たちは環境を保護する責任があります。,使用者们有保护环境的责任。,86
846,1792996,7496696,悩み,【名词】烦恼,1135221,[悩み]は誰にでもあります。,谁都有烦恼。,86
847,1792997,7496697,町並み,【名词】市容，街道，街景,1137921,[町並み]が大きく変わってきましたからね。,因为市容变化很大呢！,86
848,1798023,7102193,ひどい,【形容词/イ形容词】残酷，过分；激烈,923349,そんなことを言うなんて、[ひどい]です。,说那种话，真是太过分了。,87
849,1792998,7458749,売り上げ,【名词】销售额，营业额,1135223,これは一週間の[売り上げ]です。,这是一周的销售额。,87
850,1792999,7549601,憧れ,【名词】仰慕；憧憬，向往,1175958,幸福な生活への[憧れ]は美しい。,对幸福生活的憧憬很美好。,87
851,1793000,7496699,進む,【自动词・五段/一类】加重，前进,1137924,焦らずに、着実に一歩一歩[進み]ます。,不焦不躁踏踏实实地稳步前进。,87
852,1793001,7449030,磨く,【他动词・五段/一类】刷，擦,1135226,朝ご飯を食べるまえに、歯を[磨いて]ください。,吃早餐前请先刷牙。,87
853,1793002,7496700,曇る,【自动词・五段/一类】天阴,1135227,明日は[曇る]かもしれません。,明天可能是阴天。,87
854,1793003,7496701,似る,【自动词・一段/二类】像，相似,1137922,なんか東京に[似て]いますね。,总觉得有些像东京呢！,87
855,1793004,7496702,ライトアップ,【名・他动词・サ变/三类】景观照明,1135229,[ライトアップ]なんか、実は無用です。,景观照明什么的，其实没啥用。,87
856,1793005,7496703,雨宿り,【自动词・サ变/三类】避雨。多指为突降的暴雨所困，于避雨处等候雨停。,1135230,ちょっと[雨宿り]しましょうか。,避一下雨吧。,87
857,1793007,7496705,手軽,【形容动词/ナ形容词】简便，简单，轻便,1135232,おいしいし、[手軽]だし、私は冷凍食品をよく食べます。,又美味，又轻便，我经常吃冷冻食品。,88
858,1793008,7496706,急速,【形容动词/ナ形容词】迅速，快速,1136850,上海は[急速]に近代化が進んで、町並みが大きく変わってきました。,上海的近代化进程非常快，市容也有很大变化。,88
859,1793009,7496707,以前,【名词・副词】以前,1136821,[以前]住んでいたことがあるんですが、とても住みやすいところです。,以前我在这住过，真的是住的很开心的地方。,88
860,1793010,7496708,どんどん,【副词】连接不断地，接二连三地,1135235,創作力が[どんどん]湧き出ます。,灵感不断冒出来。,88
861,1793011,7496709,なんか,【副词】有点，总觉得，有些，好像,1136822,[なんか]東京に似ています。,总觉得有些像东京。,88
862,1793012,7496710,年々,【副词】逐年，每年,1135237,東京に流入する人口は[年々]増えています。,流入东京的人口年年增加。,88
863,1793013,7062672,毛皮,【名词】毛皮,1176374,[毛皮]のコートを着る。,穿毛皮大衣。,88
864,1793014,7496711,本物,【名词】真货，真东西,1136823,これは[本物]ですか。,这是真货吗？,88
865,1793015,7496712,柄,【名词】花纹，花样,1136824,この着物はいかにも日本らしい[柄]です。,这和服的花纹是典型的日本花样。,88
866,2033447,8594987,寒気,【名词】寒冷，寒战,1159499,[寒気]がする。,觉得寒冷。,89
867,1793016,7144292,レモン,【名词】柠檬,1136825,この野菜、[レモン]のような味がします。,这菜有股柠檬的味道。,89
868,1793017,7455548,味噌汁,【名词】酱汤,1135242,[味噌汁]はとても美味しいです。,酱汤真美味。,89
869,1793018,7496713,お祭り,【名词】祭日，节日,1135243,村は[お祭り]のように賑やかです。,村里像过节一样热闹。,89
